"title.text","rating","sentiment_score","has_information_giving","has_information_seeking","has_feature_request","has_bug_report","informative","wordCount","hasQuestionMark","hasExclamationMark","app_name","has_user_exp","informative_withseeking"
" Just wondering, are you going to make it available for the Sony marshmallow concept?",0,0,0,1,0,0,0,15,1,0,"video_beta",0,1
" when playing videos MKV please .........",0,0,0,1,0,0,0,7,0,0,"video_beta",0,1
" How Can I Download This Beta Version Of App In Xiaomi RedMi2.Plz Help",0,0,0,1,0,0,0,14,0,0,"video_beta",0,1
" What the heck happened to this app? Whats new, album and music app gets better and better while this app is stuck with bugs. fix the subtitles and playback bugs already!!",0,2,0,0,0,1,1,32,1,1,"video_beta",0,1
" Captions is not supporting...",0,0,0,0,0,1,1,5,0,0,"video_beta",0,1
" Still average :/ Suitable for watching videos took by phone only (because of weak codecs). Therere many  envelope  formats such as avi, matroska etc. which these codecs do not support.",0,2,0,0,0,1,1,33,0,0,"video_beta",0,1
" Hi,The icon is nice, But can Sony add big shadow for the video logo inside the circle ?",0,1,0,0,1,0,1,19,1,0,"video_beta",0,1
" Ver 9.4.A.0.4Beta is nice. Its the first of the trio media apps to introduce light theme. Many things reported by user have been improved in right direction. Good job :)I only have a couple of suggestions now:1- Home screen should have white background to make UI more consistent2- Why isnt the header which show recent video not animated like before? I think this is the Video app not Album so everything should be animated from video thumbnails to header bar to video name (those that are too long)3- Side menu could have semi-transparant background like Whats new but its not mandatory, I just want a more consistent UI across apps. Music start to use main purple color with green accent color in the UI which I think is nice so why dont Video and Album do the same? (like red-cyan and yellow-blue for example)The rest is good. Keep up your good work.",0,1,0,1,1,0,1,153,1,0,"video_beta",0,1
" [Just For Fun]LoL Description ever NOT COMPATIBLE WITH IOSI never seen Sony using an ios system",0,2,1,0,0,1,1,17,0,0,"video_beta",1,1
" I think more formats should be added to new version.",0,0,0,0,1,0,1,11,0,0,"video_beta",0,1
" Yaa its awesome but can it play the video which cant be played... I mean to say format videos",0,1,0,1,0,0,0,20,0,0,"video_beta",0,1
" Why are my Privalage plus movies not in the same library as my other movies from ps video and video? Chromecast support needed!",0,0,0,1,0,0,0,24,1,1,"video_beta",0,1
" When using mirror to stream onto my TV I could hear sound but the picture was very slow. About 1 frame every 5 seconds.",0,0,0,0,0,1,1,25,0,0,"video_beta",0,1
" Hello, Ive followed every required step to becoming a better tester but it keeps telling me that the apps isnt available on Google play store.",0,0,0,1,0,0,0,26,0,0,"video_beta",0,1
" Spiderman",0,0,0,0,0,0,0,2,0,0,"video_beta",0,0
" Hey, does it consume less battery when playing the music video background? Does it consume same battery as normal mp3?",0,0,0,1,0,0,0,21,1,0,"video_beta",0,1
" The only reason why Im using MXplayer instead of this default Xperia player is the support for other format and subtitle.",0,0,1,0,0,0,1,22,0,0,"video_beta",1,1
" Why isnt this app available for 4.2? All other media apps are 4.2 friendly",0,2,0,1,0,0,0,15,1,0,"video_beta",0,1
" Anyone got a link for the newest beta?I cant download it from the playstore.",0,0,0,1,0,0,0,15,1,0,"video_beta",0,1
" Why is there no support for the sony xperia e1 d2005?",0,0,0,1,0,0,0,12,1,0,"video_beta",0,1
" Do you plan create copmlex app, someting like MX Player, or just this cut version with poor settings? Because in this stage app is unsless for average user.",0,2,0,1,0,0,0,29,1,0,"video_beta",0,1
" I have Xperia Z3+. I cannot download the PlayStation video app, or access ps video within the video app. This means that I cannot access movies that I own which were downloaded previously. Please fix. Thanks",0,2,0,0,0,1,1,37,0,0,"video_beta",0,1
" A new update just came in. Whats the changelog?",0,0,0,1,0,0,0,10,1,0,"video_beta",0,1
" After the update i have this problem when i seek the video It cant play video then i cant play any video again",0,2,0,0,0,1,1,24,0,0,"video_beta",0,1
" Please make video zoom more smooth..!!",0,0,0,0,1,0,1,7,0,1,"video_beta",0,1
" Please add some controlling features from players like MX-Player",0,0,0,0,1,0,1,10,0,0,"video_beta",0,1
" Stil not in the Netherlands?? :(",0,0,0,1,0,0,0,7,1,0,"video_beta",0,1
" How do I download the app?",0,0,0,1,0,0,0,7,1,0,"video_beta",0,1
" Its OK a bit slow",0,1,0,0,0,1,1,6,0,0,"video_beta",0,1
" Can I try the beta or download somewhere?",0,0,0,1,0,0,0,9,1,0,"video_beta",0,1
" You should support more play formats.",0,0,0,0,1,0,1,7,0,0,"video_beta",0,1
" Nice",0,1,0,0,0,0,0,2,0,0,"video_beta",0,0
" Super sony!",0,1,0,0,0,0,0,3,0,1,"video_beta",0,0
" Hi, I am not able to have the updated app.. I dont get it on whatsnew. Can i have the apk?",0,2,0,1,0,0,0,22,1,0,"video_beta",0,1
" Can the Video app have support for DivX , DTS and AC3 decoders? Missing features...",0,0,0,1,0,0,0,16,1,0,"video_beta",0,1
" I think more should be supported video format. Mx player holding so. It should be improved subtitle support(.sub,.srt etc.). and audio codecs should be able to be added. formats such as AC3 should be supported. They would be amazed if anyone application.",0,0,0,0,1,0,1,43,0,0,"video_beta",0,1
" Hi. I have two questions :#1: whats new in todays 9.2.A.0.6 update (beta or non-beta?) ?#2: why is video app pushed by google play and whats new too? Whats new version is 9.2.A.0.6 (installed) but google play version is 9.2.A.0.0. Can you unite update channel?",0,0,0,1,0,0,0,46,1,0,"video_beta",0,1
" If video beta 9.2 is not compatible with xperia phones having kitkat (Z, ZL, ZR) then what is the use of being tester here..",0,2,1,0,0,1,1,25,0,0,"video_beta",1,1
" I bought a movie on my ps4 but Im unable to watch it on my z3v. Video is activated on my phone. What am I doing wrong?",0,2,0,1,0,0,0,28,1,0,"video_beta",0,1
" Im excited",0,1,0,0,0,0,0,3,0,0,"video_beta",0,0
" Hi Sony Video Beta Team  Today Im thinking about Video Beta Application One More Suggestions for you, Including Hide Video Options Just Like Sony Album Apps",0,0,0,0,1,0,1,28,0,0,"video_beta",0,1
" Need manual codec available. Cause it dont support ac3 audio. none of my that HD sound quality movie have sound on video",0,0,0,0,1,1,1,23,0,0,"video_beta",0,1
" It would be better if you have changed the layout of the main screen to cards with the purpose of (Materia Design) as the other applications of Sony (Whats New and Music).",0,0,0,0,1,0,1,33,0,0,"video_beta",0,1
" quick play button for the last video or movie played",0,0,0,0,1,0,1,11,0,0,"video_beta",0,1
" It would be great this option, why hide a video in the app (Album) he still appears in the application (Video).",0,0,0,0,1,0,1,22,0,0,"video_beta",0,1
" It would be better if you have changed the layout of the main screen to cards with the purpose of (Materia Design) as the other applications of Sony (Whats New and Music).",0,0,0,0,1,0,1,33,0,0,"video_beta",0,1
" quick play button for the last video or movie played",0,0,0,0,1,0,1,11,0,0,"video_beta",0,1
" Please Sony, Ive got trouble with videos not sorting into files. When I go into file commander there I see all the files with videos sorted to categories, but when I go into video app there it is under file camera (fotoapart in Czech) eventho I downloaded some of them from the Internet. Please help me with this, its annoying. Thank you.",0,2,0,0,0,1,1,63,0,0,"video_beta",0,1
" Need it built-in brightness Control Option",0,0,0,0,1,0,1,7,0,0,"video_beta",0,1
" How about a lock button like on the vlc video player.",0,0,0,0,1,0,1,12,0,0,"video_beta",0,1
" Add a share option from the pop up menu in main screen, it saves up time and there is no need to open the video.",0,0,0,0,1,0,1,26,0,0,"video_beta",0,1
" Need manual codec available. Cause it dont support ac3 audio. none of my that HD sound quality movie have sound on video",0,2,1,0,0,1,1,23,0,0,"video_beta",1,1
" It would be great this option, why hide a video in the app (Album) he still appears in the application (Video).",0,0,0,0,1,0,1,22,0,0,"video_beta",0,1
" Add aspect ratio options for play back and please cover all damn video formats.",0,0,0,0,1,0,1,15,0,0,"video_beta",0,1
" I hope that, like in Album app, the hide option will be made available one day.And also, please bring back the preview of the latest played video on the header of the main screen just like before.",0,0,0,0,1,0,1,38,0,0,"video_beta",0,1
" Please add shuffle on next release. I know you can do it team. Thanks.",0,1,0,0,1,0,1,15,0,0,"video_beta",0,1
" Please added scene capture button",0,0,0,0,1,0,1,6,0,0,"video_beta",0,1
" please add swipe to forward and black theme switch option",0,0,0,0,1,0,1,11,0,0,"video_beta",0,1
" I am Xperia crazy.",0,1,0,0,0,0,0,5,0,0,"video_beta",0,0
" Please AC3 codec",0,0,0,0,1,0,1,4,0,0,"video_beta",0,1
" Happy to join",0,0,0,0,0,0,0,4,0,0,"video_beta",0,0
" Sony, loving",0,1,0,0,0,0,0,3,0,0,"video_beta",0,0
" Hi ! I buy a sony xperia sp but I noticed that he is very slow when I put him in charge it takes around 2h15mn. is it normal ?? And thak you for your help :-)",0,1,0,1,0,1,1,38,1,1,"video_beta",0,1
" This feature should also be there",0,0,0,0,1,0,1,7,0,0,"video_beta",0,1
" We are going to start Video9.3 Beta testing from W26.Video9.3 beta is available for Sony Xperia devices of not only Android version 5.0 and later but also Android version 4.2, 4.3, 4.4.However, there is some limitations on Sony Xperia devices of Android version 4.2, 4.3 and 4.4.Here is limitation items of Video 9.3 beta version on Sony Xperia devices of Android version 4.2, 4.3 and 4.4.1. PS Video feature is not available. You cannot download and watch PS Video purchased contents.2. Odekake playback in Japanese specific feature is not stable.If you are a heavy user of PS Video service and Odekake feature, please pay attention.When you want to use PS Video service and Odekake feature again, please uninstall Video9.3 beta once.Of course, you can try all features on Sony Xperia devices of Android version 5.0 and later.Please wait a little more until Video9.3 beta is ready.",0,2,0,0,1,1,1,147,0,0,"video_beta",0,1
" Need manual codec available. Cause it dont support ac3 audio. none of my that HD sound quality movie have sound on video",0,0,0,0,1,0,1,23,0,0,"video_beta",0,1
" It would be great this option, why hide a video in the app (Album) he still appears in the application (Video).",0,0,0,1,1,0,1,22,0,0,"video_beta",0,1
" How about a lock button like on the vlc video player.",0,0,0,0,1,0,1,12,0,0,"video_beta",0,1
" It will be good if it can change the video thumbnail",0,0,0,0,1,0,1,12,0,0,"video_beta",0,1
" Suggest: add touch block feature",0,0,0,0,1,0,1,6,0,0,"video_beta",0,1
" Ability to set the brightness while watching video from the player buttons panel.",0,0,0,0,1,0,1,14,0,0,"video_beta",0,1
" Thanks for rotation option within the app. Now 1. Please support mkv format which is one of the most popular video formats.2. And if possible gesture controls for FF and rewind, voice and brightness. Then this would be the best video app. Thank you very much.",0,1,0,0,1,0,1,47,0,0,"video_beta",0,1
