title.text,rating,has_information_giving,has_feature_request,has_bug_report,informative,wordCount,hasQuestionMark,hasExclamationMark,has_user_exp
Awesome app ! Great app to write my reviews on! Very user friendly and easy to navigate,5,1,0,0,1,17,0,1,1
"Trip Advisor always my first stop I always read all the reviews while we are traveling on the road My husband and I crisscross the country every summer and I am the navigator I find most reviewers to be honest if you read all of them or at least half, you can get a pretty good opinion Many times I didn't pay attention to a negative review because I thought they had some sort of personal problem and was sorry afterwards Trip advisor is a good opinion to take into account when you are traveling in a new place and have no idea where to go",5,1,0,0,1,106,0,0,1
"A few bugs in the new version The new (complete rewrite) version is a disappointment  Very slow to no response to photo paging requests, lack of hotel search facility for a given city and incomplete searches for hotels  These are just a few problems I noted on first use of rewritten app  Needs some work  Hopefully there will be an update released soon  This used to be a great app",2,1,0,0,1,75,0,0,1
"Good Encyclopedia I find it an useful tool  It is helpful to read multiple opinions, one can generally wade through the static and determine what fits  It has a vast amount of data, but be careful and glean from other sources to get information Remember it is a tool to help plan and execute your own trip, use many data points and don't look for perfect wisdom  Some people's jewels are NOT others treasures   Of I had to put a &lt  &gt value, I would say about 70% accurate, including my own ratings, I am very picky, some people just want to be out of the rain",4,1,0,0,1,113,0,0,1
"Love to travel Love trip advisor I use it every time I'm out of time for restaurants and have never gone wrong I have tried other food apps and they are not even close to being as accurate A plus is the fact they don't mess with rating fast food restaurants Who needs a star rating for a McDonalds, Burger King, etc?  Also very good for finding a good hotel",5,1,0,0,1,71,1,0,1
"Great for exploring Us this in every city for finding new resturants
Most picks are great!
Locally run and owned!
A must app for foodies!",5,1,0,0,1,22,0,1,1
"Great app for finding local gems We really enjoy this app while traveling When you're on the road and you're ready to stop to eat, this is a great app to find a good place We have found some really good places to eat that we would not have known about Having a map to get you there also helps 

One small issue I have is that when you ask what's near you, or when you use a filter, not everything shows up  An example is that I was trying to find info on a brew pub near our motel  It didn't show up on the map and when I asked for pubs near my current location it didn't show up in the search  But, when I searched by name, there was the pub and reviews",5,1,0,0,1,139,0,0,1
"Great app I have used this for vacations to Paris, Miami, and Cape Cod  Always find fun things to do and good food",5,1,0,0,1,24,0,0,1
"Super util Excelente informacion, me encantan las fotos de los turistas",5,1,0,0,1,11,0,0,1
Awesome I never book a room without checking the reviews on this site first! I love how I can read reviews from 'real' people and not what someone in marketing came up with to entice me into staying! I recommend this to everyone!,5,1,0,0,1,43,0,1,1
"Wonderful App The TripAdvisor App is a shorter and better way to look up something instead of going onto their website and wasting more time! Sometimes, you can't always find what you are looking for so you have to go on the website but, it's the majority I do all of my bookings with TripAdvisor through the app or through the Internet and it still works very well! Great job!!!",5,1,0,0,1,70,0,1,1
"Love the trip! Trip advisor is an awesome tool to share with others experiences that you've had to allow others to see how a hotel, attraction, etcis before they make their choice So thank you for having this app!",5,1,0,0,1,39,0,1,1
"What a tremendous resource! I'm planning a trip to Italy for myself and several friends and the information and reviews on trip advisor have been invaluable  How else would I know about cooking classes in Cortona? Or about which tours in Rome, Florence and Venice are the best value?",5,1,0,0,1,50,1,1,1
Review Very helpful and informative for both stateside and overseas,5,1,0,0,1,10,0,0,1
Great app! Has been helpful in locating great places to stay and eat from south Alabama to Arkansas to Texas,5,1,0,0,1,20,0,1,1
"Invaluable app I have now travelled through the US and several European countries and don't know how I travelled without this It has taken the risk out of sight unseen hotels and restaurants and led to many memorable stories Yes, the reviews aren't always spot on, but 90% is a huge improvement Don't leave home without this",5,1,0,0,1,57,0,0,1
Love it! So glad there is an app for Tripadvisor!    I love the PC version and an app just puts icing on the cake!,5,1,0,0,1,27,0,1,1
Easy to post updates Love the ability to post stuff as I do it,5,1,0,0,1,14,0,0,1
Most useful tool for planning a trip Love the user reviews and pics,5,1,0,0,1,13,0,0,1
Helpful!! Help me find many hotels when I need help,4,1,0,0,1,10,0,1,1
"Best App if you live on the road! I am on the road 5 days out of the week and I needed a dependable application for locating hotels, restaurants, Starbucks, etc Trip Advisor filled the bill 100% Trip Advisor is the bible for the business person who lives on the road",5,1,0,0,1,51,0,1,1
Saved trips Love that you can save your stops on a trip for easy reference We've really benefitted from using Trip Advisor and loce the ease of access that comes with the app,5,1,0,0,1,33,0,0,1
Nice for Advice! Love being able to look up the specific areas I'm visiting and have LOCALS chiming in too!!,5,1,0,0,1,20,0,1,1
Great out of town search Nice app to find things you need when in an area you don't know,4,1,0,0,1,19,0,0,1
Needs Offline Functionality Great app - beautiful layout But I wish saved items could be viewed offline!,3,1,0,0,1,17,0,1,1
"Not good app, doesn't do the website justice When you search for something and they don't have it in their database the only option you have is to add the place or completely close out and get back in it to go back to the search bar",1,1,0,0,1,47,0,0,1
Bravo Great app! Very trustworthy and reliable! Always works as promised and delivers useful info and travel tips!,5,1,0,0,1,18,0,1,1
